period,number,category,colour,timestamp,patternUsed
20260614100010832,4,SMALL,RED,1781801476,daily_1k_history
20260614100010833,1,SMALL,GREEN,1781801476,daily_1k_history
20260614100010834,8,BIG,RED,1781801476,daily_1k_history
20260614100010835,1,SMALL,GREEN,1781801476,daily_1k_history
20260614100010836,4,SMALL,RED,1781801476,daily_1k_history
20260614100010837,2,SMALL,RED,1781801476,daily_1k_history
20260614100010838,9,BIG,GREEN,1781801476,daily_1k_history
20260614100010839,6,BIG,RED,1781801476,daily_1k_history
20260614100010840,3,SMALL,GREEN,1781801476,daily_1k_history
20260614100010841,3,SMALL,GREEN,1781801476,daily_1k_history
20260614100010842,9,BIG,GREEN,1781801476,daily_1k_history
20260614100010843,9,BIG,GREEN,1781801476,daily_1k_history
20260614100010844,1,SMALL,GREEN,1781801476,daily_1k_history
20260614100010845,3,SMALL,GREEN,1781801476,daily_1k_history
20260614100010846,2,SMALL,RED,1781801476,daily_1k_history
20260614100010847,3,SMALL,GREEN,1781801476,daily_1k_history
20260614100010848,7,BIG,GREEN,1781801476,daily_1k_history
20260614100010849,0,SMALL,"RED,VIOLET",1781801476,daily_1k_history
20260614100010850,0,SMALL,"RED,VIOLET",1781801476,daily_1k_history
20260614100010851,3,SMALL,GREEN,1781801476,daily_1k_history
20260614100010852,0,SMALL,"RED,VIOLET",1781801476,daily_1k_history
20260614100010853,7,BIG,GREEN,1781801476,daily_1k_history
20260614100010854,9,BIG,GREEN,1781801476,daily_1k_history
20260614100010855,6,BIG,RED,1781801476,daily_1k_history
20260614100010856,2,SMALL,RED,1781801476,daily_1k_history
20260614100010857,9,BIG,GREEN,1781801476,daily_1k_history
20260614100010858,5,BIG,"GREEN,VIOLET",1781801476,daily_1k_history
20260614100010859,1,SMALL,GREEN,1781801476,daily_1k_history
20260614100010860,2,SMALL,RED,1781801476,daily_1k_history
20260614100010861,8,BIG,RED,1781801476,daily_1k_history
20260614100010862,8,BIG,RED,1781801476,daily_1k_history
20260614100010863,3,SMALL,GREEN,1781801476,daily_1k_history
20260614100010864,7,BIG,GREEN,1781801476,daily_1k_history
20260614100010865,3,SMALL,GREEN,1781801476,daily_1k_history
20260614100010866,3,SMALL,GREEN,1781801476,daily_1k_history
20260614100010867,5,BIG,"GREEN,VIOLET",1781801476,daily_1k_history
20260614100010868,8,BIG,RED,1781801476,daily_1k_history
20260614100010869,9,BIG,GREEN,1781801476,daily_1k_history
20260614100010870,3,SMALL,GREEN,1781801476,daily_1k_history
20260614100010871,7,BIG,GREEN,1781801476,daily_1k_history
20260614100010872,6,BIG,RED,1781801476,daily_1k_history
20260614100010873,0,SMALL,"RED,VIOLET",1781801476,daily_1k_history
20260614100010874,7,BIG,GREEN,1781801476,daily_1k_history
20260614100010875,0,SMALL,"RED,VIOLET",1781801476,daily_1k_history
20260614100010876,2,SMALL,RED,1781801476,daily_1k_history
20260614100010877,8,BIG,RED,1781801476,daily_1k_history
20260614100010878,2,SMALL,RED,1781801476,daily_1k_history
20260614100010879,9,BIG,GREEN,1781801476,daily_1k_history
20260614100010880,6,BIG,RED,1781801476,daily_1k_history
20260614100010881,7,BIG,GREEN,1781801476,daily_1k_history
20260614100010882,8,BIG,RED,1781801476,daily_1k_history
20260614100010883,0,SMALL,"RED,VIOLET",1781801476,daily_1k_history
20260614100010884,6,BIG,RED,1781801476,daily_1k_history
20260614100010885,4,SMALL,RED,1781801476,daily_1k_history
20260614100010886,2,SMALL,RED,1781801476,daily_1k_history
20260614100010887,5,BIG,"GREEN,VIOLET",1781801476,daily_1k_history
20260614100010888,5,BIG,"GREEN,VIOLET",1781801476,daily_1k_history
20260614100010889,9,BIG,GREEN,1781801476,daily_1k_history
20260614100010890,3,SMALL,GREEN,1781801476,daily_1k_history
20260614100010891,1,SMALL,GREEN,1781801476,daily_1k_history
20260614100010892,8,BIG,RED,1781801476,daily_1k_history
20260614100010893,7,BIG,GREEN,1781801476,daily_1k_history
20260614100010894,8,BIG,RED,1781801476,daily_1k_history
20260614100010895,6,BIG,RED,1781801476,daily_1k_history
20260614100010896,6,BIG,RED,1781801476,daily_1k_history
20260614100010897,6,BIG,RED,1781801476,daily_1k_history
20260614100010898,4,SMALL,RED,1781801476,daily_1k_history
20260614100010899,3,SMALL,GREEN,1781801476,daily_1k_history
20260614100010900,8,BIG,RED,1781801476,daily_1k_history
20260614100010901,3,SMALL,GREEN,1781801476,daily_1k_history
20260614100010902,7,BIG,GREEN,1781801476,daily_1k_history
20260614100010903,7,BIG,GREEN,1781801476,daily_1k_history
20260614100010904,6,BIG,RED,1781801476,daily_1k_history
20260614100010905,1,SMALL,GREEN,1781801476,daily_1k_history
20260614100010906,3,SMALL,GREEN,1781801476,daily_1k_history
20260614100010907,9,BIG,GREEN,1781801476,daily_1k_history
20260614100010908,4,SMALL,RED,1781801476,daily_1k_history
20260614100010909,4,SMALL,RED,1781801476,daily_1k_history
20260614100010910,8,BIG,RED,1781801476,daily_1k_history
20260614100010911,5,BIG,"GREEN,VIOLET",1781801476,daily_1k_history
20260614100010912,4,SMALL,RED,1781801476,daily_1k_history
20260614100010913,7,BIG,GREEN,1781801476,daily_1k_history
20260614100010914,0,SMALL,"RED,VIOLET",1781801476,daily_1k_history
20260614100010915,1,SMALL,GREEN,1781801476,daily_1k_history
20260614100010916,8,BIG,RED,1781801476,daily_1k_history
20260614100010917,2,SMALL,RED,1781801476,daily_1k_history
20260614100010918,0,SMALL,"RED,VIOLET",1781801476,daily_1k_history
20260614100010919,5,BIG,"GREEN,VIOLET",1781801476,daily_1k_history
20260614100010920,7,BIG,GREEN,1781801476,daily_1k_history
20260614100010921,4,SMALL,RED,1781801476,daily_1k_history
20260614100010922,1,SMALL,GREEN,1781801476,daily_1k_history
20260614100010923,9,BIG,GREEN,1781801476,daily_1k_history
20260614100010924,2,SMALL,RED,1781801476,daily_1k_history
20260614100010925,5,BIG,"GREEN,VIOLET",1781801476,daily_1k_history
20260614100010926,0,SMALL,"RED,VIOLET",1781801476,daily_1k_history
20260614100010927,8,BIG,RED,1781801476,daily_1k_history
20260614100010928,2,SMALL,RED,1781801476,daily_1k_history
20260614100010929,4,SMALL,RED,1781801476,daily_1k_history
20260614100010930,9,BIG,GREEN,1781801476,daily_1k_history
20260614100010931,2,SMALL,RED,1781801476,daily_1k_history
20260614100010932,6,BIG,RED,1781801476,daily_1k_history
20260614100010933,1,SMALL,GREEN,1781801476,daily_1k_history
20260614100010934,8,BIG,RED,1781801476,daily_1k_history
20260614100010935,8,BIG,RED,1781801476,daily_1k_history
20260614100010936,0,SMALL,"RED,VIOLET",1781801476,daily_1k_history
20260614100010937,0,SMALL,"RED,VIOLET",1781801476,daily_1k_history
20260614100010938,3,SMALL,GREEN,1781801476,daily_1k_history
20260614100010939,9,BIG,GREEN,1781801476,daily_1k_history
20260614100010940,2,SMALL,RED,1781801476,daily_1k_history
20260614100010941,7,BIG,GREEN,1781801476,daily_1k_history
20260614100010942,2,SMALL,RED,1781801476,daily_1k_history
20260614100010943,9,BIG,GREEN,1781801476,daily_1k_history
20260614100010944,9,BIG,GREEN,1781801476,daily_1k_history
20260614100010945,9,BIG,GREEN,1781801476,daily_1k_history
20260614100010946,8,BIG,RED,1781801476,daily_1k_history
20260614100010947,9,BIG,GREEN,1781801476,daily_1k_history
20260614100010948,0,SMALL,"RED,VIOLET",1781801476,daily_1k_history
20260614100010949,1,SMALL,GREEN,1781801476,daily_1k_history
20260614100010950,0,SMALL,"RED,VIOLET",1781801476,daily_1k_history
20260614100010951,4,SMALL,RED,1781801476,daily_1k_history
20260614100010952,6,BIG,RED,1781801476,daily_1k_history
20260614100010953,9,BIG,GREEN,1781801476,daily_1k_history
20260614100010954,4,SMALL,RED,1781801476,daily_1k_history
20260614100010955,4,SMALL,RED,1781801476,daily_1k_history
20260614100010956,8,BIG,RED,1781801476,daily_1k_history
20260614100010957,8,BIG,RED,1781801476,daily_1k_history
20260614100010958,6,BIG,RED,1781801476,daily_1k_history
20260614100010959,1,SMALL,GREEN,1781801476,daily_1k_history
20260614100010960,6,BIG,RED,1781801476,daily_1k_history
20260614100010961,7,BIG,GREEN,1781801476,daily_1k_history
20260614100010962,4,SMALL,RED,1781801476,daily_1k_history
20260614100010963,7,BIG,GREEN,1781801476,daily_1k_history
20260614100010964,3,SMALL,GREEN,1781801476,daily_1k_history
20260614100010965,0,SMALL,"RED,VIOLET",1781801476,daily_1k_history
20260614100010966,2,SMALL,RED,1781801476,daily_1k_history
20260614100010967,9,BIG,GREEN,1781801476,daily_1k_history
20260614100010968,0,SMALL,"RED,VIOLET",1781801476,daily_1k_history
20260614100010969,6,BIG,RED,1781801476,daily_1k_history
20260614100010970,6,BIG,RED,1781801476,daily_1k_history
20260614100010971,0,SMALL,"RED,VIOLET",1781801476,daily_1k_history
20260614100010972,4,SMALL,RED,1781801476,daily_1k_history
20260614100010973,2,SMALL,RED,1781801476,daily_1k_history
20260614100010974,3,SMALL,GREEN,1781801476,daily_1k_history
20260614100010975,8,BIG,RED,1781801476,daily_1k_history
20260614100010976,7,BIG,GREEN,1781801476,daily_1k_history
20260614100010977,2,SMALL,RED,1781801476,daily_1k_history
20260614100010978,6,BIG,RED,1781801476,daily_1k_history
20260614100010979,3,SMALL,GREEN,1781801476,daily_1k_history
20260614100010980,7,BIG,GREEN,1781801476,daily_1k_history
20260614100010981,7,BIG,GREEN,1781801476,daily_1k_history
20260614100010982,8,BIG,RED,1781801476,daily_1k_history
20260614100010983,1,SMALL,GREEN,1781801476,daily_1k_history
20260614100010984,9,BIG,GREEN,1781801476,daily_1k_history
20260614100010985,5,BIG,"GREEN,VIOLET",1781801476,daily_1k_history
20260614100010986,5,BIG,"GREEN,VIOLET",1781801476,daily_1k_history
20260614100010987,4,SMALL,RED,1781801476,daily_1k_history
20260614100010988,3,SMALL,GREEN,1781801476,daily_1k_history
20260614100010989,3,SMALL,GREEN,1781801476,daily_1k_history
20260614100010990,9,BIG,GREEN,1781801476,daily_1k_history
20260614100010991,3,SMALL,GREEN,1781801476,daily_1k_history
20260614100010992,5,BIG,"GREEN,VIOLET",1781801476,daily_1k_history
20260614100010993,5,BIG,"GREEN,VIOLET",1781801476,daily_1k_history
20260614100010994,1,SMALL,GREEN,1781801476,daily_1k_history
20260614100010995,5,BIG,"GREEN,VIOLET",1781801476,daily_1k_history
20260614100010996,9,BIG,GREEN,1781801476,daily_1k_history
20260614100010997,0,SMALL,"RED,VIOLET",1781801476,daily_1k_history
20260614100010998,6,BIG,RED,1781801476,daily_1k_history
20260614100010999,2,SMALL,RED,1781801476,daily_1k_history
20260614100011000,7,BIG,GREEN,1781801476,daily_1k_history
20260614100011001,5,BIG,"GREEN,VIOLET",1781801476,daily_1k_history
20260614100011002,3,SMALL,GREEN,1781801476,daily_1k_history
20260614100011003,1,SMALL,GREEN,1781801476,daily_1k_history
20260614100011004,4,SMALL,RED,1781801476,daily_1k_history
20260614100011005,8,BIG,RED,1781801476,daily_1k_history
20260614100011006,3,SMALL,GREEN,1781801476,daily_1k_history
20260614100011007,7,BIG,GREEN,1781801476,daily_1k_history
20260614100011008,7,BIG,GREEN,1781801476,daily_1k_history
20260614100011009,0,SMALL,"RED,VIOLET",1781801476,daily_1k_history
20260614100011010,2,SMALL,RED,1781801476,daily_1k_history
20260614100011011,5,BIG,"GREEN,VIOLET",1781801476,daily_1k_history
20260614100011012,7,BIG,GREEN,1781801476,daily_1k_history
20260614100011013,0,SMALL,"RED,VIOLET",1781801476,daily_1k_history
20260614100011014,7,BIG,GREEN,1781801476,daily_1k_history
20260614100011015,4,SMALL,RED,1781801476,daily_1k_history
20260614100011016,8,BIG,RED,1781801476,daily_1k_history
20260614100011017,6,BIG,RED,1781801476,daily_1k_history
20260614100011018,9,BIG,GREEN,1781801476,daily_1k_history
20260614100011019,7,BIG,GREEN,1781801476,daily_1k_history
20260614100011020,0,SMALL,"RED,VIOLET",1781801476,daily_1k_history
20260614100011021,4,SMALL,RED,1781801476,daily_1k_history
20260614100011022,5,BIG,"GREEN,VIOLET",1781801476,daily_1k_history
20260614100011023,1,SMALL,GREEN,1781801476,daily_1k_history
20260614100011024,4,SMALL,RED,1781801476,daily_1k_history
20260614100011025,6,BIG,RED,1781801476,daily_1k_history
20260614100011026,0,SMALL,"RED,VIOLET",1781801476,daily_1k_history
20260614100011027,7,BIG,GREEN,1781801476,daily_1k_history
20260614100011028,0,SMALL,"RED,VIOLET",1781801476,daily_1k_history
20260614100011029,6,BIG,RED,1781801476,daily_1k_history
20260614100011030,0,SMALL,"RED,VIOLET",1781801476,daily_1k_history
20260614100011031,2,SMALL,RED,1781801476,daily_1k_history
20260614100011032,6,BIG,RED,1781801476,daily_1k_history
20260614100011033,1,SMALL,GREEN,1781801476,daily_1k_history
20260614100011034,4,SMALL,RED,1781801476,daily_1k_history
20260614100011035,4,SMALL,RED,1781801476,daily_1k_history
20260614100011036,1,SMALL,GREEN,1781801476,daily_1k_history
20260614100011037,7,BIG,GREEN,1781801476,daily_1k_history
20260614100011038,4,SMALL,RED,1781801476,daily_1k_history
20260614100011039,9,BIG,GREEN,1781801476,daily_1k_history
20260614100011040,8,BIG,RED,1781801476,daily_1k_history
20260614100011041,7,BIG,GREEN,1781801476,daily_1k_history
20260614100011042,0,SMALL,"RED,VIOLET",1781801476,daily_1k_history
20260614100011043,1,SMALL,GREEN,1781801476,daily_1k_history
20260614100011044,2,SMALL,RED,1781801476,daily_1k_history
20260614100011045,1,SMALL,GREEN,1781801476,daily_1k_history
20260614100011046,2,SMALL,RED,1781801476,daily_1k_history
20260614100011047,5,BIG,"GREEN,VIOLET",1781801476,daily_1k_history
20260614100011048,0,SMALL,"RED,VIOLET",1781801476,daily_1k_history
20260614100011049,7,BIG,GREEN,1781801476,daily_1k_history
20260614100011050,4,SMALL,RED,1781801476,daily_1k_history
20260614100011051,2,SMALL,RED,1781801476,daily_1k_history
20260614100011052,3,SMALL,GREEN,1781801476,daily_1k_history
20260614100011053,7,BIG,GREEN,1781801476,daily_1k_history
20260614100011054,3,SMALL,GREEN,1781801476,daily_1k_history
20260614100011055,9,BIG,GREEN,1781801476,daily_1k_history
20260614100011056,5,BIG,"GREEN,VIOLET",1781801476,daily_1k_history
20260614100011057,7,BIG,GREEN,1781801476,daily_1k_history
20260614100011058,6,BIG,RED,1781801476,daily_1k_history
20260614100011059,9,BIG,GREEN,1781801476,daily_1k_history
20260614100011060,9,BIG,GREEN,1781801476,daily_1k_history
20260614100011061,3,SMALL,GREEN,1781801476,daily_1k_history
20260614100011062,9,BIG,GREEN,1781801476,daily_1k_history
20260614100011063,3,SMALL,GREEN,1781801476,daily_1k_history
20260614100011064,4,SMALL,RED,1781801476,daily_1k_history
20260614100011065,8,BIG,RED,1781801476,daily_1k_history
20260614100011066,5,BIG,"GREEN,VIOLET",1781801476,daily_1k_history
20260614100011067,4,SMALL,RED,1781801476,daily_1k_history
20260614100011068,9,BIG,GREEN,1781801476,daily_1k_history
20260614100011069,7,BIG,GREEN,1781801476,daily_1k_history
20260614100011070,8,BIG,RED,1781801476,daily_1k_history
20260614100011071,6,BIG,RED,1781801476,daily_1k_history
20260614100011072,4,SMALL,RED,1781801476,daily_1k_history
20260614100011073,4,SMALL,RED,1781801476,daily_1k_history
20260614100011074,3,SMALL,GREEN,1781801476,daily_1k_history
20260614100011075,6,BIG,RED,1781801476,daily_1k_history
20260614100011076,3,SMALL,GREEN,1781801476,daily_1k_history
20260614100011077,7,BIG,GREEN,1781801476,daily_1k_history
20260614100011078,0,SMALL,"RED,VIOLET",1781801476,daily_1k_history
20260614100011079,6,BIG,RED,1781801476,daily_1k_history
20260614100011080,3,SMALL,GREEN,1781801476,daily_1k_history
20260614100011081,9,BIG,GREEN,1781801476,daily_1k_history
20260614100011082,1,SMALL,GREEN,1781801476,daily_1k_history
20260614100011083,9,BIG,GREEN,1781801476,daily_1k_history
20260614100011084,2,SMALL,RED,1781801476,daily_1k_history
20260614100011085,1,SMALL,GREEN,1781801476,daily_1k_history
20260614100011086,9,BIG,GREEN,1781801476,daily_1k_history
20260614100011087,0,SMALL,"RED,VIOLET",1781801476,daily_1k_history
20260614100011088,7,BIG,GREEN,1781801476,daily_1k_history
20260614100011089,3,SMALL,GREEN,1781801476,daily_1k_history
20260614100011090,3,SMALL,GREEN,1781801476,daily_1k_history
20260614100011091,2,SMALL,RED,1781801476,daily_1k_history
20260614100011092,3,SMALL,GREEN,1781801476,daily_1k_history
20260614100011093,4,SMALL,RED,1781801476,daily_1k_history
20260614100011094,8,BIG,RED,1781801476,daily_1k_history
20260614100011095,2,SMALL,RED,1781801476,daily_1k_history
20260614100011096,4,SMALL,RED,1781801476,daily_1k_history
20260614100011097,2,SMALL,RED,1781801476,daily_1k_history
20260614100011098,3,SMALL,GREEN,1781801476,daily_1k_history
20260614100011099,4,SMALL,RED,1781801476,daily_1k_history
20260614100011100,9,BIG,GREEN,1781801476,daily_1k_history
20260614100011101,3,SMALL,GREEN,1781801476,daily_1k_history
20260614100011102,2,SMALL,RED,1781801476,daily_1k_history
20260614100011103,5,BIG,"GREEN,VIOLET",1781801476,daily_1k_history
20260614100011104,4,SMALL,RED,1781801476,daily_1k_history
20260614100011105,4,SMALL,RED,1781801476,daily_1k_history
20260614100011106,3,SMALL,GREEN,1781801476,daily_1k_history
20260614100011107,3,SMALL,GREEN,1781801476,daily_1k_history
20260614100011108,1,SMALL,GREEN,1781801476,daily_1k_history
20260614100011109,3,SMALL,GREEN,1781801476,daily_1k_history
20260614100011110,1,SMALL,GREEN,1781801476,daily_1k_history
20260614100011111,9,BIG,GREEN,1781801476,daily_1k_history
20260614100011112,5,BIG,"GREEN,VIOLET",1781801476,daily_1k_history
20260614100011113,2,SMALL,RED,1781801476,daily_1k_history
20260614100011114,2,SMALL,RED,1781801476,daily_1k_history
20260614100011115,3,SMALL,GREEN,1781801476,daily_1k_history
20260614100011116,7,BIG,GREEN,1781801476,daily_1k_history
20260614100011117,2,SMALL,RED,1781801476,daily_1k_history
20260614100011118,1,SMALL,GREEN,1781801476,daily_1k_history
20260614100011119,5,BIG,"GREEN,VIOLET",1781801476,daily_1k_history
20260614100011120,7,BIG,GREEN,1781801476,daily_1k_history
20260614100011121,1,SMALL,GREEN,1781801476,daily_1k_history
20260614100011122,3,SMALL,GREEN,1781801476,daily_1k_history
20260614100011123,7,BIG,GREEN,1781801476,daily_1k_history
20260614100011124,8,BIG,RED,1781801476,daily_1k_history
20260614100011125,4,SMALL,RED,1781801476,daily_1k_history
20260614100011126,9,BIG,GREEN,1781801476,daily_1k_history
20260614100011127,9,BIG,GREEN,1781801476,daily_1k_history
20260614100011128,6,BIG,RED,1781801476,daily_1k_history
20260614100011129,0,SMALL,"RED,VIOLET",1781801476,daily_1k_history
20260614100011130,4,SMALL,RED,1781801476,daily_1k_history
20260614100011131,3,SMALL,GREEN,1781801476,daily_1k_history
20260614100011132,8,BIG,RED,1781801476,daily_1k_history
20260614100011133,4,SMALL,RED,1781801476,daily_1k_history
20260614100011134,1,SMALL,GREEN,1781801476,daily_1k_history
20260614100011135,4,SMALL,RED,1781801476,daily_1k_history
20260614100011136,1,SMALL,GREEN,1781801476,daily_1k_history
20260614100011137,4,SMALL,RED,1781801476,daily_1k_history
20260614100011138,8,BIG,RED,1781801476,daily_1k_history
20260614100011139,5,BIG,"GREEN,VIOLET",1781801476,daily_1k_history
20260614100011140,8,BIG,RED,1781801476,daily_1k_history
20260614100011141,5,BIG,"GREEN,VIOLET",1781801476,daily_1k_history
20260614100011142,7,BIG,GREEN,1781801476,daily_1k_history
20260614100011143,4,SMALL,RED,1781801476,daily_1k_history
20260614100011144,4,SMALL,RED,1781801476,daily_1k_history
20260614100011145,3,SMALL,GREEN,1781801476,daily_1k_history
20260614100011146,5,BIG,"GREEN,VIOLET",1781801476,daily_1k_history
20260614100011147,8,BIG,RED,1781801476,daily_1k_history
20260614100011148,1,SMALL,GREEN,1781801476,daily_1k_history
